,id,наименование,дата,аппарат,количество,машиночас
1759,2490,Брянская область,2019-6,Red RBL-03,4,1243
1760,2491,Брянская область,2019-7,Red RBL-03,21,1243
1761,2492,Брянская область,2019-8,Red RBL-03,45,1243
1762,2493,Брянская область,2019-9,Red RBL-03,90,1243
1763,2494,Брянская область,2019-10,Red RBL-03,108,1243
1764,2495,Брянская область,2019-11,Red RBL-03,129,1243
1765,2496,Брянская область,2019-12,Red RBL-03,98,1243
1766,2501,Брянская область,2019-5,AFA-ROCK,1,659
1767,2502,Брянская область,2019-6,AFA-ROCK,8,659
1768,2503,Брянская область,2019-7,AFA-ROCK,19,659
1769,2504,Брянская область,2019-8,AFA-ROCK,56,659
1770,2505,Брянская область,2019-9,AFA-ROCK,107,659
1771,2506,Брянская область,2019-10,AFA-ROCK,144,659
1772,2507,Брянская область,2019-11,AFA-ROCK,148,659
1773,2508,Брянская область,2019-12,AFA-ROCK,121,659
1774,2512,Брянская область,2019-4,Honda HSM,0,1367
1775,2513,Брянская область,2019-5,Honda HSM,0,1367
1776,2514,Брянская область,2019-6,Honda HSM,6,1367
1777,2515,Брянская область,2019-7,Honda HSM,20,1367
1778,2516,Брянская область,2019-8,Honda HSM,54,1367
1779,2517,Брянская область,2019-9,Honda HSM,100,1367
1780,2518,Брянская область,2019-10,Honda HSM,124,1367
1781,2519,Брянская область,2019-11,Honda HSM,131,1367
1782,2520,Брянская область,2019-12,Honda HSM,102,1367
1783,2524,Брянская область,2019-4,Traxporter,0,4315
1784,2525,Брянская область,2019-5,Traxporter,4,4315
1785,2526,Брянская область,2019-6,Traxporter,6,4315
1786,2527,Брянская область,2019-7,Traxporter,13,4315
1787,2528,Брянская область,2019-8,Traxporter,46,4315
1788,2529,Брянская область,2019-9,Traxporter,89,4315
1789,2530,Брянская область,2019-10,Traxporter,105,4315
1790,2531,Брянская область,2019-11,Traxporter,132,4315
1791,2532,Брянская область,2019-12,Traxporter,108,4315
1792,2537,Владимирская область,2019-5,Energiser505,1,328
1793,2538,Владимирская область,2019-6,Energiser505,3,328
1794,2539,Владимирская область,2019-7,Energiser505,14,328
1795,2540,Владимирская область,2019-8,Energiser505,37,328
1796,2541,Владимирская область,2019-9,Energiser505,86,328
1797,2542,Владимирская область,2019-10,Energiser505,104,328
1798,2543,Владимирская область,2019-11,Energiser505,106,328
1799,2544,Владимирская область,2019-12,Energiser505,79,328
1800,2549,Владимирская область,2019-5,Red BUG CT500,1,633
1801,2550,Владимирская область,2019-6,Red BUG CT500,6,633
1802,2551,Владимирская область,2019-7,Red BUG CT500,19,633
1803,2552,Владимирская область,2019-8,Red BUG CT500,37,633
1804,2553,Владимирская область,2019-9,Red BUG CT500,77,633
1805,2554,Владимирская область,2019-10,Red BUG CT500,98,633
1806,2555,Владимирская область,2019-11,Red BUG CT500,114,633
1807,2556,Владимирская область,2019-12,Red BUG CT500,81,633
1808,2560,Волгоградская область,2019-4,Energiser505,0,361
1809,2561,Волгоградская область,2019-5,Energiser505,0,361
1810,2562,Волгоградская область,2019-6,Energiser505,2,361
1811,2563,Волгоградская область,2019-7,Energiser505,7,361
1812,2564,Волгоградская область,2019-8,Energiser505,17,361
1813,2565,Волгоградская область,2019-9,Energiser505,28,361
1814,2566,Волгоградская область,2019-10,Energiser505,40,361
1815,2567,Волгоградская область,2019-11,Energiser505,52,361
1816,2568,Волгоградская область,2019-12,Energiser505,36,361
1817,2572,Волгоградская область,2019-4,Red BUG CT500,0,615
1818,2573,Волгоградская область,2019-5,Red BUG CT500,0,615
1819,2574,Волгоградская область,2019-6,Red BUG CT500,2,615
1820,2575,Волгоградская область,2019-7,Red BUG CT500,5,615
1821,2576,Волгоградская область,2019-8,Red BUG CT500,21,615
1822,2577,Волгоградская область,2019-9,Red BUG CT500,29,615
1823,2578,Волгоградская область,2019-10,Red BUG CT500,43,615
1824,2579,Волгоградская область,2019-11,Red BUG CT500,39,615
1825,2580,Волгоградская область,2019-12,Red BUG CT500,35,615
1826,2584,Вологодская область,2019-4,Energiser505,0,345
1827,2585,Вологодская область,2019-5,Energiser505,0,345
1828,2586,Вологодская область,2019-6,Energiser505,0,345
1829,2587,Вологодская область,2019-7,Energiser505,1,345
1830,2588,Вологодская область,2019-8,Energiser505,3,345
1831,2589,Вологодская область,2019-9,Energiser505,6,345
1832,2590,Вологодская область,2019-10,Energiser505,10,345
1833,2591,Вологодская область,2019-11,Energiser505,10,345
1834,2592,Вологодская область,2019-12,Energiser505,8,345
1835,2597,Вологодская область,2019-5,Traxporter,0,4096
1836,2598,Вологодская область,2019-6,Traxporter,0,4096
1837,2599,Вологодская область,2019-7,Traxporter,1,4096
1838,2600,Вологодская область,2019-8,Traxporter,4,4096
1839,2601,Вологодская область,2019-9,Traxporter,7,4096
1840,2602,Вологодская область,2019-10,Traxporter,12,4096
1841,2603,Вологодская область,2019-11,Traxporter,12,4096
1842,2604,Вологодская область,2019-12,Traxporter,9,4096
1843,2608,Вологодская область,2019-4,Ziesel,0,1679
1844,2609,Вологодская область,2019-5,Ziesel,0,1679
1845,2610,Вологодская область,2019-6,Ziesel,0,1679
1846,2611,Вологодская область,2019-7,Ziesel,1,1679
1847,2612,Вологодская область,2019-8,Ziesel,4,1679
1848,2613,Вологодская область,2019-9,Ziesel,7,1679
1849,2614,Вологодская область,2019-10,Ziesel,10,1679
1850,2615,Вологодская область,2019-11,Ziesel,10,1679
1851,2616,Вологодская область,2019-12,Ziesel,8,1679
1852,2621,Воронежская область,2019-5,Energiser505,2,359
1853,2622,Воронежская область,2019-6,Energiser505,2,359
1854,2623,Воронежская область,2019-7,Energiser505,11,359
1855,2624,Воронежская область,2019-8,Energiser505,28,359
1856,2625,Воронежская область,2019-9,Energiser505,50,359
1857,2626,Воронежская область,2019-10,Energiser505,73,359
1858,2627,Воронежская область,2019-11,Energiser505,85,359
1859,2628,Воронежская область,2019-12,Energiser505,64,359
1860,2632,Воронежская область,2019-4,Red BUG CT500,0,648
1861,2633,Воронежская область,2019-5,Red BUG CT500,0,648
1862,2634,Воронежская область,2019-6,Red BUG CT500,3,648
1863,2635,Воронежская область,2019-7,Red BUG CT500,10,648
1864,2636,Воронежская область,2019-8,Red BUG CT500,24,648
1865,2637,Воронежская область,2019-9,Red BUG CT500,42,648
1866,2638,Воронежская область,2019-10,Red BUG CT500,54,648
1867,2639,Воронежская область,2019-11,Red BUG CT500,52,648
1868,2640,Воронежская область,2019-12,Red BUG CT500,54,648
1869,2643,г. Москва,2019-3,Ziesel,0,1713
1870,2645,г. Москва,2019-5,Ziesel,0,1713
1871,2646,г. Москва,2019-6,Ziesel,3,1713
1872,2647,г. Москва,2019-7,Ziesel,11,1713
1873,2648,г. Москва,2019-8,Ziesel,22,1713
1874,2649,г. Москва,2019-9,Ziesel,40,1713
1875,2650,г. Москва,2019-10,Ziesel,51,1713
1876,2651,г. Москва,2019-11,Ziesel,53,1713
1877,2652,г. Москва,2019-12,Ziesel,42,1713
1878,2656,г. Москва,2019-4,DTV Shredder,0,1559
1879,2657,г. Москва,2019-5,DTV Shredder,0,1559
1880,2658,г. Москва,2019-6,DTV Shredder,2,1559
1881,2659,г. Москва,2019-7,DTV Shredder,6,1559
1882,2660,г. Москва,2019-8,DTV Shredder,18,1559
1883,2661,г. Москва,2019-9,DTV Shredder,37,1559
1884,2662,г. Москва,2019-10,DTV Shredder,51,1559
1885,2663,г. Москва,2019-11,DTV Shredder,49,1559
1886,2664,г. Москва,2019-12,DTV Shredder,41,1559
1887,2668,г. Москва,2019-4,Ripsaw,0,2401
1888,2669,г. Москва,2019-5,Ripsaw,0,2401
1889,2670,г. Москва,2019-6,Ripsaw,3,2401
1890,2671,г. Москва,2019-7,Ripsaw,8,2401
1891,2672,г. Москва,2019-8,Ripsaw,20,2401
1892,2673,г. Москва,2019-9,Ripsaw,36,2401
1893,2674,г. Москва,2019-10,Ripsaw,49,2401
1894,2675,г. Москва,2019-11,Ripsaw,53,2401
1895,2676,г. Москва,2019-12,Ripsaw,43,2401
1896,2681,г. Севастополь,2019-5,Ziesel,0,1771
1897,2682,г. Севастополь,2019-6,Ziesel,2,1771
1898,2683,г. Севастополь,2019-7,Ziesel,5,1771
1899,2684,г. Севастополь,2019-8,Ziesel,15,1771
1900,2685,г. Севастополь,2019-9,Ziesel,28,1771
1901,2686,г. Севастополь,2019-10,Ziesel,38,1771
1902,2687,г. Севастополь,2019-11,Ziesel,40,1771
1903,2688,г. Севастополь,2019-12,Ziesel,36,1771
1904,2692,г. Севастополь,2019-4,DTV Shredder,0,1545
1905,2693,г. Севастополь,2019-5,DTV Shredder,0,1545
1906,2694,г. Севастополь,2019-6,DTV Shredder,2,1545
1907,2695,г. Севастополь,2019-7,DTV Shredder,8,1545
1908,2696,г. Севастополь,2019-8,DTV Shredder,14,1545
1909,2697,г. Севастополь,2019-9,DTV Shredder,28,1545
1910,2698,г. Севастополь,2019-10,DTV Shredder,40,1545
1911,2699,г. Севастополь,2019-11,DTV Shredder,46,1545
1912,2700,г. Севастополь,2019-12,DTV Shredder,36,1545
1913,2704,г. Севастополь,2019-4,Ripsaw,0,2486
1914,2705,г. Севастополь,2019-5,Ripsaw,0,2486
1915,2706,г. Севастополь,2019-6,Ripsaw,2,2486
1916,2707,г. Севастополь,2019-7,Ripsaw,7,2486
1917,2708,г. Севастополь,2019-8,Ripsaw,19,2486
1918,2709,г. Севастополь,2019-9,Ripsaw,32,2486
1919,2710,г. Севастополь,2019-10,Ripsaw,46,2486
1920,2711,г. Севастополь,2019-11,Ripsaw,48,2486
1921,2712,г. Севастополь,2019-12,Ripsaw,37,2486
1922,2716,г.Санкт-Петербург,2019-4,Energiser505,0,350
1923,2717,г.Санкт-Петербург,2019-5,Energiser505,0,350
1924,2718,г.Санкт-Петербург,2019-6,Energiser505,2,350
1925,2719,г.Санкт-Петербург,2019-7,Energiser505,4,350
1926,2720,г.Санкт-Петербург,2019-8,Energiser505,13,350
1927,2721,г.Санкт-Петербург,2019-9,Energiser505,25,350
1928,2722,г.Санкт-Петербург,2019-10,Energiser505,34,350
1929,2723,г.Санкт-Петербург,2019-11,Energiser505,37,350
